time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m
108.702,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.27,168.99,178.91,179.89,151.94,156.96,41.53,36.94,151.75,133.49,8.26,3.375,3.215
108.763,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.21,169.06,179.05,179.89,151.86,156.96,43.08,36.87,148.92,133.11,8.19,3.375,3.215
108.833,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.21,168.13,179.05,178.24,152.76,156.94,43.08,36.87,148.92,132.7,8.19,3.412,3.215
108.909,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.21,170.86,179.05,178.96,158.2,155.99,43.72,36.8,148.28,132.3,8.64,3.412,3.215
108.986,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.21,170.77,179.05,179.16,161.13,156.1,44.4,38.88,147.6,129.11,8.64,3.49,3.181
109.061,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.35,170.75,180.0,179.28,159.48,150.03,44.77,38.14,150.29,129.55,9.77,3.49,3.181
109.127,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.0,170.56,179.92,179.56,159.41,151.38,45.12,39.0,151.68,129.11,9.85,3.47,3.198
109.202,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.35,170.69,179.92,179.38,158.05,150.13,45.44,38.2,151.51,129.97,9.85,3.451,3.198
109.273,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.07,170.69,180.0,179.38,155.25,150.13,45.8,38.2,151.51,129.97,9.93,3.49,3.198
109.344,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.69,170.93,180.0,179.91,158.12,153.92,44.42,38.14,152.19,130.37,9.69,3.531,3.198
109.423,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.77,171.88,179.85,179.91,161.13,152.67,44.42,38.39,152.19,129.17,10.06,3.531,3.198
109.482,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.69,171.92,178.93,179.91,167.41,152.67,40.5,37.52,155.95,130.0,9.98,3.531,3.198
109.555,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.88,171.88,178.93,179.91,167.41,156.04,39.14,38.39,156.38,129.17,10.51,3.451,3.232
109.625,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.28,170.92,178.71,178.17,154.46,160.46,38.79,36.33,156.6,130.79,10.34,3.451,3.232
109.708,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.22,170.96,178.76,178.32,149.71,164.62,38.79,35.51,156.38,131.57,10.27,3.51,3.165
109.784,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.22,170.85,178.76,178.14,152.92,164.69,36.33,35.51,160.9,132.35,10.27,3.51,3.165
109.861,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.22,171.74,178.68,178.22,157.12,164.62,35.96,35.02,159.82,131.95,10.62,3.47,3.181
109.935,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.5,171.74,178.82,178.22,158.36,164.62,34.64,35.02,160.81,132.31,10.54,3.47,3.181
110.001,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.72,171.85,178.82,178.4,158.36,164.54,33.71,34.28,162.33,133.04,10.97,3.431,3.215
110.06,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.78,171.82,178.71,178.32,164.37,164.62,35.03,33.6,162.61,134.43,11.31,3.431,3.215
110.13,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.46,172.68,178.56,180.0,165.57,160.44,33.71,32.53,164.46,137.17,11.58,3.356,3.181
110.203,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.08,172.56,178.65,179.91,165.49,160.44,34.81,31.89,162.21,137.84,11.77,3.356,3.181
110.262,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.9,172.56,178.65,180.0,165.49,161.14,35.06,30.74,161.14,140.29,11.31,3.356,3.148
110.323,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.77,172.56,179.64,180.0,161.5,161.23,36.25,28.47,161.33,142.65,11.89,3.338,3.148
110.389,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.75,172.5,178.0,179.91,165.25,155.12,37.1,28.54,161.52,141.34,12.31,3.356,3.181
110.448,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.71,172.5,178.12,179.83,165.17,145.29,34.51,25.68,166.74,145.76,12.31,3.356,3.181
110.521,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.3,171.37,178.0,179.66,166.25,142.72,35.14,24.33,166.68,149.22,12.02,3.284,3.181
110.591,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,149.83,170.44,178.04,178.73,166.25,145.37,34.07,24.33,168.05,150.74,12.42,3.284,3.181
110.653,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,149.83,170.44,178.04,178.81,166.25,146.75,34.07,24.33,168.05,150.74,12.42,3.338,3.165
110.717,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,149.83,170.44,177.96,178.81,169.24,150.68,33.92,23.11,168.08,152.14,12.42,3.338,3.165
110.798,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.74,170.44,176.01,177.99,171.06,157.94,33.78,21.87,167.95,153.38,12.42,3.393,3.198
110.87,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.59,170.44,176.14,177.99,170.97,160.72,34.33,21.87,165.28,153.38,11.92,3.393,3.198
110.931,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.81,171.42,175.32,179.82,170.87,159.82,32.85,20.16,165.45,155.04,11.21,3.375,3.165
110.995,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.9,170.65,177.08,178.17,172.87,163.5,32.85,18.5,162.72,157.92,11.11,3.375,3.165
111.062,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.93,171.75,176.97,178.35,175.87,166.34,32.85,18.37,161.36,157.06,11.5,3.356,3.215
111.139,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.34,171.75,177.05,178.35,169.24,166.34,32.61,17.16,161.45,158.26,11.41,3.356,3.215
111.204,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.34,170.01,177.05,177.64,169.24,169.23,32.79,18.46,161.52,158.07,10.92,3.338,3.181
111.289,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.25,171.88,177.08,178.52,169.24,169.23,28.9,17.13,168.07,156.98,11.59,3.338,3.181
111.355,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.25,171.81,177.08,178.42,169.24,172.22,27.57,17.1,169.39,156.98,11.5,3.356,3.198
111.42,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.79,171.68,177.3,178.17,169.87,172.53,27.96,17.82,167.87,156.62,11.69,3.356,3.198
111.483,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.53,171.65,178.28,178.17,166.11,172.66,29.23,18.22,166.3,156.25,12.37,3.338,3.215
111.562,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.94,172.32,177.37,179.63,169.79,171.96,27.58,18.19,166.19,156.25,12.16,3.338,3.215
111.64,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.35,172.22,177.37,179.45,169.79,171.92,27.21,17.82,165.14,156.46,12.06,3.338,3.249
111.7,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.7,171.28,175.51,179.45,170.7,171.92,26.89,17.83,162.31,157.39,11.5,3.338,3.249
111.781,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.53,171.38,175.51,179.63,170.7,171.83,27.61,17.83,159.38,157.39,11.03,3.338,3.198
111.856,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.7,171.42,175.51,179.63,167.91,171.83,26.89,18.72,163.08,155.02,11.4,3.338,3.198
111.922,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.13,171.42,177.3,179.63,167.91,174.56,26.51,19.08,163.78,154.65,11.31,3.32,3.232
111.981,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.5,171.22,177.3,179.26,167.91,174.73,26.1,20.36,163.47,151.62,11.22,3.302,3.232
112.05,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.5,171.22,177.37,179.26,167.01,174.73,24.59,22.06,166.29,148.89,11.22,3.338,3.232
112.128,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.89,171.26,177.27,179.26,167.09,174.73,24.23,23.28,166.61,146.05,11.04,3.338,3.232
112.201,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.89,171.31,177.27,179.26,167.09,172.0,24.23,22.78,166.61,146.51,10.95,3.338,3.249
112.262,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.31,171.41,178.07,179.37,166.23,174.73,23.88,22.78,166.29,146.51,10.87,3.338,3.249
112.342,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.33,173.45,177.98,179.41,166.29,174.64,23.88,21.44,166.29,146.95,11.31,3.393,3.266
112.4,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.83,172.77,179.78,179.17,165.34,178.25,22.06,21.89,169.09,146.81,11.22,3.393,3.266
112.467,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.88,172.8,179.44,179.17,168.17,178.25,21.64,21.42,170.92,146.95,11.66,3.356,3.232
112.547,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.71,171.13,179.54,178.27,165.44,178.4,21.4,20.96,169.37,149.74,10.3,3.356,3.232
112.621,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,153.24,171.27,177.8,178.44,164.48,175.31,21.13,19.69,169.34,152.26,10.15,3.356,3.198
112.69,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.93,171.34,175.89,178.44,163.48,175.31,20.52,19.62,170.39,153.76,9.87,3.356,3.198
112.766,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.93,171.37,175.89,178.44,163.48,175.31,20.52,19.21,170.39,154.14,9.8,3.393,3.198
112.84,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.33,171.49,175.87,178.63,164.29,175.31,21.13,19.28,171.74,153.93,10.08,3.356,3.198
112.919,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.01,171.55,175.85,178.72,164.27,175.31,21.4,19.31,172.01,153.93,10.23,3.356,3.232
112.995,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.63,171.58,172.22,178.72,162.33,175.31,21.13,17.71,172.9,156.8,10.08,3.356,3.232
113.071,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.53,171.58,172.13,177.79,162.35,179.43,21.13,17.71,172.9,156.8,10.08,3.338,3.232
113.153,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,149.99,172.42,171.28,177.79,162.35,179.43,20.82,18.07,174.48,155.6,10.34,3.302,3.232
113.23,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.29,172.44,171.28,177.79,160.61,179.26,20.52,16.85,175.99,158.26,10.2,3.338,3.232
113.31,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.42,172.47,171.38,177.79,160.59,179.43,20.92,16.5,174.43,158.44,9.66,3.338,3.232
113.371,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.16,170.84,170.37,177.88,159.59,178.49,20.19,18.81,175.82,155.6,8.87,3.375,3.338
113.448,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.59,170.0,168.55,176.16,156.18,179.2,19.92,18.81,177.27,156.91,8.81,3.375,3.338
113.508,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.02,170.0,166.66,176.16,153.74,179.2,18.19,18.81,179.9,156.75,8.75,3.393,3.431
113.575,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,148.37,172.43,162.12,177.01,147.53,179.37,19.65,18.05,178.67,155.93,9.4,3.393,3.431
113.652,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,146.0,172.44,160.47,177.01,145.48,179.37,20.38,17.68,177.46,156.28,9.72,3.393,3.393
113.712,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,146.06,172.44,160.16,177.01,148.43,179.37,20.11,17.68,176.1,156.28,9.65,3.393,3.393
113.779,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,146.06,172.44,161.07,176.05,154.34,176.52,20.11,18.04,174.81,156.09,9.65,3.356,3.375
113.85,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,146.57,171.5,160.06,175.1,147.53,176.85,19.4,18.79,172.23,156.5,9.15,3.356,3.375
113.915,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,145.85,172.35,159.95,176.84,148.43,177.41,20.11,18.79,170.75,156.5,9.52,3.356,3.393
113.978,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,144.81,172.35,159.82,176.84,143.4,177.41,19.86,19.17,172.06,156.12,9.46,3.356,3.393
114.044,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,144.57,172.26,159.58,176.74,141.47,177.41,19.86,19.16,172.06,156.12,9.4,3.32,3.431
114.122,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,141.71,171.51,155.85,175.99,132.15,177.41,19.86,20.3,169.22,156.34,9.4,3.375,3.431
114.183,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,141.67,171.51,156.59,176.92,134.5,178.49,19.6,20.3,169.22,156.34,9.34,3.356,3.393
114.25,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,139.84,172.98,156.76,178.51,131.04,177.65,19.6,19.57,166.61,157.76,9.64,3.356,3.393
114.313,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,139.5,173.7,157.37,177.59,130.66,178.27,19.6,19.98,166.29,156.64,10.01,3.302,3.338
114.376,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,139.5,172.98,159.1,178.51,133.6,176.07,19.6,20.28,163.3,156.99,9.58,3.356,3.338
114.459,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,139.15,172.87,158.75,178.32,130.82,172.91,19.6,20.28,163.3,155.63,9.58,3.32,3.302
114.539,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,138.59,172.87,159.93,179.32,132.34,176.98,20.85,19.18,162.81,158.09,9.52,3.32,3.302
114.61,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,139.29,172.98,159.07,179.43,129.86,176.43,21.39,18.06,164.05,160.54,9.16,3.302,3.338
114.677,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,138.71,173.57,161.36,179.32,129.99,179.73,21.56,18.88,157.76,159.03,9.7,3.32,3.338
114.751,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,138.84,173.57,162.67,179.32,130.94,176.92,21.85,19.29,155.92,158.65,9.76,3.32,3.32
114.831,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,138.03,174.94,164.08,179.2,128.86,175.94,22.29,19.74,155.92,157.48,10.4,3.32,3.32
114.891,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,137.79,174.83,164.96,179.42,129.74,176.24,22.53,19.74,155.27,157.48,10.47,3.284,3.266
114.954,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,139.3,172.83,168.26,178.49,132.85,176.35,22.29,20.44,152.74,158.2,10.34,3.32,3.266
115.017,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,140.9,173.51,169.92,177.71,133.02,179.9,21.61,21.31,151.53,156.64,10.34,3.266,3.266
115.079,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,140.87,172.43,172.7,177.51,132.99,175.89,22.29,21.31,150.79,156.64,10.68,3.302,3.266
115.15,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,140.8,173.11,173.5,177.51,132.48,175.89,22.96,21.11,150.79,157.56,11.38,3.266,3.215
115.22,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,139.87,173.11,174.41,177.62,134.46,175.63,22.67,21.11,147.2,157.56,11.8,3.266,3.215
115.302,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,139.87,174.73,175.31,179.46,137.73,174.73,23.94,21.54,149.23,156.42,12.14,3.284,3.232
115.38,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,140.08,173.79,177.32,178.51,136.5,171.87,23.34,20.43,148.37,158.89,12.49,3.284,3.232
115.458,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,141.63,174.47,179.11,178.51,139.18,171.87,23.94,20.86,149.64,157.78,12.49,3.266,3.249
115.531,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,140.57,174.2,179.73,177.57,140.66,171.87,25.27,21.27,148.47,156.7,13.52,3.338,3.249
115.609,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,141.84,174.2,178.85,177.57,140.66,169.01,24.94,21.27,149.29,156.76,13.26,3.338,3.284
115.673,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,141.17,175.06,178.25,177.26,141.26,165.9,26.91,21.46,149.46,157.93,14.38,3.356,3.284
115.736,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,141.17,175.06,178.25,177.26,140.04,166.17,27.0,21.46,151.42,157.79,14.38,3.284,3.338
115.799,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,140.74,175.83,177.36,177.72,136.18,168.46,28.41,19.78,148.25,160.22,15.32,3.338,3.338
115.859,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,140.1,175.13,177.43,177.01,139.9,168.31,31.11,19.24,152.74,162.3,15.32,3.284,3.338
115.926,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,140.39,175.02,176.79,176.14,137.88,168.31,29.99,20.1,149.48,160.68,15.99,3.302,3.338
116.005,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,141.93,175.8,175.9,176.14,137.88,168.31,29.35,20.97,150.22,159.03,16.09,3.284,3.356
116.075,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,140.47,176.48,173.95,177.09,142.68,164.37,31.5,21.33,150.88,156.61,17.31,3.32,3.356
116.141,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,140.47,176.59,173.95,176.93,142.68,158.01,32.88,20.78,152.26,158.43,17.42,3.356,3.393
116.199,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,137.56,178.96,173.95,178.73,146.04,157.08,35.97,20.99,152.43,156.52,19.58,3.375,3.393
116.265,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,136.69,179.65,176.04,178.73,141.46,158.3,37.17,20.3,154.31,157.85,19.92,3.266,3.412
116.329,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,136.77,179.81,174.33,178.22,142.75,157.55,39.3,20.81,154.77,157.44,20.93,3.302,3.412
116.391,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,135.69,179.29,176.35,178.4,144.99,157.37,40.37,21.33,156.16,156.4,21.14,3.32,3.356
116.457,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,130.94,178.66,179.97,177.55,145.21,157.37,43.41,21.58,157.2,154.66,23.34,3.338,3.356
116.533,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,131.39,178.0,179.11,177.37,143.52,156.91,42.52,20.92,154.87,154.66,23.82,3.32,3.338
116.617,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,128.17,174.63,179.85,178.8,144.41,153.52,47.04,21.13,156.74,150.59,26.57,3.32,3.338
116.694,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,126.76,175.73,179.36,177.79,143.92,153.69,50.05,21.19,159.41,152.09,27.09,3.338,3.32
116.767,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,125.03,174.48,178.46,176.28,144.64,147.72,50.18,21.17,157.09,151.51,29.02,3.356,3.32
116.836,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,124.52,175.51,177.56,174.95,145.27,145.38,50.69,23.04,156.35,149.64,29.21,3.375,3.302
116.916,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,123.56,173.62,176.46,176.18,145.48,155.34,52.69,21.45,157.78,151.12,30.34,3.393,3.302
116.994,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,125.6,172.53,178.23,177.85,145.06,154.48,51.52,21.09,158.48,150.91,30.0,3.356,3.284
117.065,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,122.38,171.86,176.46,177.24,144.17,152.13,54.85,19.8,162.07,151.21,31.88,3.375,3.284
117.13,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,122.93,171.86,175.56,176.65,146.13,152.3,54.03,20.36,162.46,150.24,31.79,3.338,3.302
117.195,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,120.27,170.94,174.73,178.15,145.06,150.81,54.7,19.43,159.12,150.55,33.69,3.356,3.302
117.277,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,121.35,170.61,175.81,178.15,139.62,150.81,54.26,19.17,159.34,149.47,33.92,3.431,3.338
117.348,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,119.08,168.66,175.21,177.93,140.91,151.67,56.3,18.79,161.27,148.71,35.78,3.431,3.338
117.411,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,120.13,167.6,175.64,178.12,144.9,158.03,55.47,17.72,161.06,149.04,36.12,3.412,3.393
117.473,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,115.99,168.65,176.02,177.88,147.79,163.16,58.81,18.64,159.41,150.76,38.25,3.393,3.393
117.54,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,117.03,167.92,177.93,178.09,138.8,165.96,58.05,18.82,156.38,148.53,38.25,3.412,3.47
117.614,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,116.0,166.1,177.21,178.71,134.85,156.37,59.69,18.85,160.82,143.99,39.81,3.431,3.47
117.673,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,116.12,165.16,177.21,178.95,135.39,149.82,58.12,18.99,159.38,141.77,40.19,3.451,3.593
117.736,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,115.68,163.76,178.88,178.15,137.34,150.03,59.49,17.15,162.13,142.99,41.92,3.47,3.593
117.799,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,113.94,162.94,177.64,180.0,138.61,149.78,59.47,17.15,164.3,142.69,42.54,3.451,3.636
117.861,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,113.04,162.38,179.08,179.41,138.79,147.59,60.38,15.77,163.51,145.33,44.07,3.47,3.636
117.929,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,112.28,161.68,177.96,179.65,141.76,149.55,61.14,15.31,164.23,145.69,44.69,3.551,3.818
118.005,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,112.05,162.0,178.33,179.44,143.07,146.18,60.72,12.87,162.58,146.31,45.32,3.551,3.818
118.085,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,112.46,163.01,179.83,178.64,136.92,148.96,59.92,14.05,160.8,143.99,45.64,3.572,3.966
118.144,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,113.37,162.77,178.92,179.2,137.96,149.5,58.62,13.56,163.3,143.99,45.96,3.572,3.966
118.207,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,112.12,160.86,178.92,179.2,139.32,150.09,58.57,14.3,163.3,139.97,47.54,3.49,4.212
118.274,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,112.12,159.8,178.31,179.71,145.22,155.26,58.02,15.29,163.65,136.53,48.56,3.49,4.212
